[2026-02-15 04:20:27.488] [workload] [debug] issue,sys->id=1, tick=262842738538, node->id=13048, node->name=COMP_NODE_FWD_iter12_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] issue,sys->id=3, tick=262842738577, node->id=29152, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] callback,sys->id=1, tick=262842738578, node->id=13088, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] issue,sys->id=1, tick=262842738578, node->id=13089, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] callback,sys->id=3, tick=262842738578, node->id=29152, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] issue,sys->id=3, tick=262842738578, node->id=29153, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] callback,sys->id=1, tick=262842738579, node->id=13089, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] issue,sys->id=1, tick=262842738579, node->id=13090, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] callback,sys->id=3, tick=262842738579, node->id=29153, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.493] [workload] [debug] issue,sys->id=3, tick=262842738579, node->id=29154, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.494] [workload] [debug] callback,sys->id=1, tick=262842738580, node->id=13090, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738580, node->id=13091, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738580, node->id=29154, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738580, node->id=29155, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738581, node->id=13091, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738581, node->id=13092, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738581, node->id=29155, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738581, node->id=29156, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738582, node->id=13092, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738582, node->id=13093, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738582, node->id=29156, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738582, node->id=29157, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738583, node->id=13093, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738583, node->id=13094, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738583, node->id=29157, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738583, node->id=29158, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738584, node->id=13094, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738584, node->id=13095, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738584, node->id=29158, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738584, node->id=29159, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738585, node->id=13095, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=1, tick=262842738585, node->id=13096, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=3, tick=262842738585, node->id=29159, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] issue,sys->id=3, tick=262842738585, node->id=29160, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.495] [workload] [debug] callback,sys->id=1, tick=262842738586, node->id=13096, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738586, node->id=13097, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738586, node->id=29160, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738586, node->id=29161, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738587, node->id=13097, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738587, node->id=13098, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738587, node->id=29161, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738587, node->id=29162, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738588, node->id=13098, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738588, node->id=13099, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738588, node->id=29162, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738588, node->id=29163, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738589, node->id=13099, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738589, node->id=13100, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738589, node->id=29163, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738589, node->id=29164, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738590, node->id=13100, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738590, node->id=13101, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738590, node->id=29164, node->name=COMP_NODE_BCKWD_iter12_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738590, node->id=29165, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738591, node->id=13101, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738591, node->id=13103, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=3, tick=262842738591, node->id=29165, node->name=COMP_NODE_BCKWD_iter12_b1_attention_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=3, tick=262842738591, node->id=29167, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] callback,sys->id=1, tick=262842738592, node->id=13103, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.496] [workload] [debug] issue,sys->id=1, tick=262842738592, node->id=13104, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738592, node->id=29167, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738592, node->id=29168, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738593, node->id=13104, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738593, node->id=13105, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738593, node->id=29168, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738593, node->id=29169, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738594, node->id=13105, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738594, node->id=13106, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738594, node->id=29169, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738594, node->id=29170, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738595, node->id=13106, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738595, node->id=13107, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738595, node->id=29170, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738595, node->id=29171, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738596, node->id=13107, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738596, node->id=13108, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738596, node->id=29171, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738596, node->id=29172, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738597, node->id=13108, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738597, node->id=13109, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738597, node->id=29172, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738597, node->id=29173, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738598, node->id=13109, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738598, node->id=13110, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738598, node->id=29173, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738598, node->id=29174, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738599, node->id=13110, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738599, node->id=13111, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738599, node->id=29174, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738599, node->id=29175, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738600, node->id=13111, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738600, node->id=13112, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738600, node->id=29175, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738600, node->id=29176, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738601, node->id=13112, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738601, node->id=13113, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738601, node->id=29176, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738601, node->id=29177, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738602, node->id=13113, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738602, node->id=13114, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738602, node->id=29177, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738602, node->id=29178, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738603, node->id=13114, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=1, tick=262842738603, node->id=13115, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=3, tick=262842738603, node->id=29178, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] issue,sys->id=3, tick=262842738603, node->id=29179, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.497] [workload] [debug] callback,sys->id=1, tick=262842738604, node->id=13115, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] issue,sys->id=1, tick=262842738604, node->id=13116, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] callback,sys->id=3, tick=262842738604, node->id=29179, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] issue,sys->id=3, tick=262842738604, node->id=29180, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] callback,sys->id=1, tick=262842738605, node->id=13116, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] issue,sys->id=1, tick=262842738605, node->id=13117, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] callback,sys->id=3, tick=262842738605, node->id=29180, node->name=COMP_NODE_BCKWD_iter12_b2_attention_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] issue,sys->id=3, tick=262842738605, node->id=29181, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:27.498] [workload] [debug] callback,sys->id=1, tick=262842738606, node->id=13117, node->name=COMP_NODE_BCKWD_iter12_b2_ffwd_compute, node->type=4
